relative_path,filename,suggested_family,duplicate_group_size,size_bytes,source_commit,review_status
SourceAssets/Animations/Raw/Unverified/Run Arc Left.fbx,Run Arc Left.fbx,locomotion,1,306432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward (1).fbx,Run Backward (1).fbx,locomotion,3,330624,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward (2).fbx,Run Backward (2).fbx,locomotion,3,382176,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Arc Right (1).fbx,Run Backward Arc Right (1).fbx,locomotion,3,403088,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Arc Right (2).fbx,Run Backward Arc Right (2).fbx,locomotion,3,337392,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Arc Right.fbx,Run Backward Arc Right.fbx,locomotion,3,322560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Left (1).fbx,Run Backward Left (1).fbx,locomotion,2,383808,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Left.fbx,Run Backward Left.fbx,locomotion,2,383808,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Right (1).fbx,Run Backward Right (1).fbx,locomotion,2,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward Right.fbx,Run Backward Right.fbx,locomotion,2,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backward.fbx,Run Backward.fbx,locomotion,3,333872,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backwards (1).fbx,Run Backwards (1).fbx,locomotion,5,399312,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backwards (2).fbx,Run Backwards (2).fbx,locomotion,5,350064,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backwards (3).fbx,Run Backwards (3).fbx,locomotion,5,320336,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backwards (4).fbx,Run Backwards (4).fbx,locomotion,5,388160,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Backwards.fbx,Run Backwards.fbx,locomotion,5,433344,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward (1).fbx,Run Forward (1).fbx,locomotion,5,384080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward (2).fbx,Run Forward (2).fbx,locomotion,5,311840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward (3).fbx,Run Forward (3).fbx,locomotion,5,363344,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward (4).fbx,Run Forward (4).fbx,locomotion,5,344816,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward Arc Left (1).fbx,Run Forward Arc Left (1).fbx,locomotion,2,344816,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward Arc Left.fbx,Run Forward Arc Left.fbx,locomotion,2,344816,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward Arc Right (1).fbx,Run Forward Arc Right (1).fbx,locomotion,2,363360,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward Arc Right.fbx,Run Forward Arc Right.fbx,locomotion,2,363344,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward Right.fbx,Run Forward Right.fbx,locomotion,1,383952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Forward.fbx,Run Forward.fbx,locomotion,5,384080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Left.fbx,Run Left.fbx,locomotion,1,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Right.fbx,Run Right.fbx,locomotion,1,383728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run Strafing Jump.fbx,Run Strafing Jump.fbx,locomotion,1,376704,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run To Dive.fbx,Run To Dive.fbx,locomotion,1,399312,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run To Flip.fbx,Run To Flip.fbx,locomotion,1,492368,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run To Stop (1).fbx,Run To Stop (1).fbx,locomotion,3,398240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run To Stop (2).fbx,Run To Stop (2).fbx,locomotion,3,355568,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run To Stop.fbx,Run To Stop.fbx,locomotion,3,447920,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run With Sword.fbx,Run With Sword.fbx,combat,1,328032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Run.fbx,Run.fbx,locomotion,1,346400,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (1).fbx,Running (1).fbx,locomotion,8,430816,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (2).fbx,Running (2).fbx,locomotion,8,393664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (3).fbx,Running (3).fbx,locomotion,8,333536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (4).fbx,Running (4).fbx,locomotion,8,341104,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (5).fbx,Running (5).fbx,locomotion,8,330736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (6).fbx,Running (6).fbx,locomotion,8,341104,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running (7).fbx,Running (7).fbx,locomotion,8,335056,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Arc.fbx,Running Arc.fbx,locomotion,1,311840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Backward (1).fbx,Running Backward (1).fbx,locomotion,2,306432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Backward Arc (1).fbx,Running Backward Arc (1).fbx,locomotion,2,309136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Backward Arc.fbx,Running Backward Arc.fbx,locomotion,2,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Backward.fbx,Running Backward.fbx,locomotion,2,333680,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Crawl.fbx,Running Crawl.fbx,locomotion,1,338832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Forward Flip.fbx,Running Forward Flip.fbx,locomotion,1,376096,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Jump (1).fbx,Running Jump (1).fbx,locomotion,2,485536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Jump.fbx,Running Jump.fbx,locomotion,2,365296,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Right Turn (1).fbx,Running Right Turn (1).fbx,locomotion,2,348512,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Right Turn.fbx,Running Right Turn.fbx,locomotion,2,348512,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Slide.fbx,Running Slide.fbx,locomotion,1,420560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Tired.fbx,Running Tired.fbx,locomotion,1,826672,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running To Stop (1).fbx,Running To Stop (1).fbx,locomotion,2,450144,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running To Stop.fbx,Running To Stop.fbx,locomotion,2,450144,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running To Turn.fbx,Running To Turn.fbx,locomotion,1,495792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Turn 180.fbx,Running Turn 180.fbx,locomotion,1,331632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running Up Stairs.fbx,Running Up Stairs.fbx,locomotion,1,326736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Running.fbx,Running.fbx,locomotion,8,526240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sad Idle (1).fbx,Sad Idle (1).fbx,idle,3,479232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sad Idle (2).fbx,Sad Idle (2).fbx,idle,3,529344,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sad Idle.fbx,Sad Idle.fbx,idle,3,708192,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sad Walk.fbx,Sad Walk.fbx,locomotion,1,426384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (1).fbx,Salsa Dancing (1).fbx,dance,10,1056480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (2).fbx,Salsa Dancing (2).fbx,dance,10,510480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (3).fbx,Salsa Dancing (3).fbx,dance,10,546144,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (4).fbx,Salsa Dancing (4).fbx,dance,10,1842832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (5).fbx,Salsa Dancing (5).fbx,dance,10,553488,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (6).fbx,Salsa Dancing (6).fbx,dance,10,1891984,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (7).fbx,Salsa Dancing (7).fbx,dance,10,1832016,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (8).fbx,Salsa Dancing (8).fbx,dance,10,511888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing (9).fbx,Salsa Dancing (9).fbx,dance,10,523408,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salsa Dancing.fbx,Salsa Dancing.fbx,dance,10,2618992,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Salute.fbx,Salute.fbx,other,1,581472,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing (1).fbx,Samba Dancing (1).fbx,dance,6,2447744,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing (2).fbx,Samba Dancing (2).fbx,dance,6,1123808,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing (3).fbx,Samba Dancing (3).fbx,dance,6,1798960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing (4).fbx,Samba Dancing (4).fbx,dance,6,2544720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing (5).fbx,Samba Dancing (5).fbx,dance,6,2288048,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Samba Dancing.fbx,Samba Dancing.fbx,dance,6,1835168,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scared.fbx,Scared.fbx,other,1,1123264,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scary Clown Idle.fbx,Scary Clown Idle.fbx,idle,1,459792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scary Clown Start Walking.fbx,Scary Clown Start Walking.fbx,locomotion,1,448448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scary Clown Stopping (1).fbx,Scary Clown Stopping (1).fbx,other,2,520272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scary Clown Stopping.fbx,Scary Clown Stopping.fbx,other,2,520272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scary Clown Walk.fbx,Scary Clown Walk.fbx,locomotion,1,341536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scissor Kick (1).fbx,Scissor Kick (1).fbx,combat,2,576976,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Scissor Kick.fbx,Scissor Kick.fbx,combat,2,576976,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Searching Files High.fbx,Searching Files High.fbx,other,1,1099584,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Searching Pockets.fbx,Searching Pockets.fbx,other,1,715888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Seated Idle (1).fbx,Seated Idle (1).fbx,interaction,2,668240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Seated Idle.fbx,Seated Idle.fbx,interaction,2,668240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sending Fax.fbx,Sending Fax.fbx,other,1,2014224,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shake Fist.fbx,Shake Fist.fbx,other,1,526032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shake Gesture.fbx,Shake Gesture.fbx,social,1,459792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shaking Dice.fbx,Shaking Dice.fbx,other,1,980688,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shaking Hands 1.fbx,Shaking Hands 1.fbx,other,1,658240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shaking Hands 2.fbx,Shaking Hands 2.fbx,other,1,654480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shaking Head No.fbx,Shaking Head No.fbx,other,1,467360,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shaking It Off.fbx,Shaking It Off.fbx,other,1,786448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sheath A Great Sword 1.fbx,Sheath A Great Sword 1.fbx,combat,1,346400,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sheath A Great Sword 2.fbx,Sheath A Great Sword 2.fbx,combat,1,391760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sheath Sword 1.fbx,Sheath Sword 1.fbx,combat,1,390464,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sheath Sword 2.fbx,Sheath Sword 2.fbx,combat,1,357728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sheathing Sword.fbx,Sheathing Sword.fbx,combat,1,450464,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shoot Rifle.fbx,Shoot Rifle.fbx,combat,1,367056,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shooting Arrow.fbx,Shooting Arrow.fbx,combat,1,651248,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shooting Gun.fbx,Shooting Gun.fbx,combat,1,727744,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shooting Pistol.fbx,Shooting Pistol.fbx,combat,1,479232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shooting.fbx,Shooting.fbx,combat,1,382928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shopping Cart Dance.fbx,Shopping Cart Dance.fbx,dance,1,1519248,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Short Left Side Step.fbx,Short Left Side Step.fbx,other,1,328032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Short Right Side Step.fbx,Short Right Side Step.fbx,other,1,333440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Short Step Forward (1).fbx,Short Step Forward (1).fbx,other,2,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Short Step Forward.fbx,Short Step Forward.fbx,other,2,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shoulder Hit And Fall.fbx,Shoulder Hit And Fall.fbx,combat,1,581296,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shoulder Rubbing.fbx,Shoulder Rubbing.fbx,other,1,786448,b50b5b2,license-review-required
"SourceAssets/Animations/Raw/Unverified/Shoulder Throw, Aggressor.fbx","Shoulder Throw, Aggressor.fbx",other,1,861744,b50b5b2,license-review-required
"SourceAssets/Animations/Raw/Unverified/Shoulder Throw, Victim.fbx","Shoulder Throw, Victim.fbx",other,1,857632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shove Reaction (1).fbx,Shove Reaction (1).fbx,other,2,603440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shove Reaction.fbx,Shove Reaction.fbx,other,2,497120,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shoved Reaction With Spin.fbx,Shoved Reaction With Spin.fbx,other,1,559536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shoved.fbx,Shoved.fbx,other,1,588096,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shrugging.fbx,Shrugging.fbx,other,1,420912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shuffling (1).fbx,Shuffling (1).fbx,other,2,928192,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Shuffling.fbx,Shuffling.fbx,other,2,928192,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Side Kick.fbx,Side Kick.fbx,combat,1,425232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Side Step.fbx,Side Step.fbx,other,1,427968,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Silly Dancing (1).fbx,Silly Dancing (1).fbx,other,2,613104,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Silly Dancing.fbx,Silly Dancing.fbx,other,2,573728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Single Step Right.fbx,Single Step Right.fbx,other,1,432144,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sit To Stand.fbx,Sit To Stand.fbx,interaction,1,520272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sit To Type.fbx,Sit To Type.fbx,interaction,1,399312,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting (1).fbx,Sitting (1).fbx,interaction,6,885984,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting (2).fbx,Sitting (2).fbx,interaction,6,357728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting (3).fbx,Sitting (3).fbx,interaction,6,1039296,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting (4).fbx,Sitting (4).fbx,interaction,6,582912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting (5).fbx,Sitting (5).fbx,interaction,6,660096,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting And Pointing.fbx,Sitting And Pointing.fbx,interaction,1,571040,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting Angry (1).fbx,Sitting Angry (1).fbx,interaction,4,648864,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting Angry (2).fbx,Sitting Angry (2).fbx,interaction,4,570992,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Sitting Angry (3).fbx,Sitting Angry (3).fbx,interaction,4,570992,b50b5b2,license-review-required
